time_offset	cpu_percent	cpu_user	cpu_system	memory_rss	memory_vms
91.08	5549	3917.34	128.11	68830261248	76884414464
92.08	5485	3970.2	130.18	69302341632	77363490816
93.08	3497	4004.43	130.94	68004921344	77229273088
94.08	683	4010.67	131.53	64154312704	77229273088
95.08	199	4012.65	131.54	64175284224	77229273088
96.08	200	4014.63	131.56	64201498624	77229273088
97.08	201	4016.62	131.58	64222994432	77229273088
98.08	200	4018.61	131.59	64235053056	77229273088
99.08	2830	4021.44	157.09	64240820224	77229273088
100.08	1693	4023.04	172.43	62445416448	77229273088
101.08	395	4026.23	173.18	60234051584	77296381952
102.08	3279	4056.8	175.42	66069504000	79766851584
103.08	4295	4098.15	177.1	69362864128	83122294784
104.08	5627	4152.95	178.59	71266947072	84330254336
105.09	4421	4195.89	180.02	72713555968	86069014528
106.09	5407	4248.61	181.39	73800114176	86621409280
107.09	5307	4300.18	182.87	75849011200	89053806592
108.09	4301	4341.93	184.31	77316923392	90590347264
109.09	5928	4399.97	185.57	77895639040	91156115456
110.09	4437	4443.04	186.85	80006008832	93377871872
111.09	2053	4462.83	187.64	80316841984	93671145472
112.09	6093	4522.48	188.97	80755843072	93738254336
113.09	5367	4575.06	190.08	81078603776	94009794560
114.09	4561	4619.43	191.31	82367025152	95452037120
115.09	5015	4668.41	192.53	83304738816	96180920320
116.1	3888	4705.85	194.0	83393273856	96918163456
117.1	5196	4756.56	195.46	84683808768	98034176000
118.1	5630	4811.6	196.74	85164851200	98571046912
119.1	4194	4852.31	197.97	86333231104	100114550784
120.1	6088	4911.95	199.25	86734675968	100248768512
121.1	5408	4964.76	200.54	86837194752	100107976704
122.1	4703	5010.71	201.64	87586881536	101128617984
123.1	901	5018.48	202.88	78023503872	100927291392
124.1	799	5026.36	202.99	78122594304	100860182528
125.1	801	5034.24	203.11	78205956096	100860182528
126.1	713	5041.28	203.21	78282502144	100860182528
127.1	340	5044.3	203.59	74961051648	100860182528
128.1	300	5047.26	203.63	74998800384	100860182528
129.1	301	5050.22	203.68	75037073408	100860182528
130.1	300	5053.18	203.72	75078492160	100927291392
131.1	300	5056.15	203.75	75123580928	100860182528
132.1	220	5058.2	203.9	73921675264	100927291392
133.1	201	5060.18	203.93	73949462528	100927291392
134.1	199	5062.16	203.94	73974104064	100927291392
135.1	201	5064.14	203.96	74002132992	100994400256
136.11	200	5066.13	203.98	74026774528	100994400256
137.11	751	5068.34	209.27	74041454592	100994400256
138.11	3798	5071.31	244.3	74110136320	100994400256
139.11	799	5073.05	250.55	73549795328	100994400256
140.11	3157	5102.33	252.85	80680394752	101397053440
141.11	3735	5137.73	254.81	85555429376	102403686400
142.11	1134	5148.55	255.33	84287574016	102672121856
143.11	799	5156.48	255.39	84351012864	102672121856
144.11	801	5164.41	255.47	84435423232	102672121856
145.11	801	5172.33	255.55	84513017856	102672121856
146.11	799	5180.27	255.61	84565970944	102672121856
147.11	800	5188.2	255.68	84626788352	102672121856
148.11	538	5193.54	255.72	84527009792	102403686400
149.11	275	5195.62	256.39	77993041920	102403686400
150.11	200	5197.6	256.41	78002479104	102403686400
151.11	200	5199.59	256.42	78003527680	102403686400
152.11	200	5201.58	256.43	78012964864	102403686400
153.11	200	5203.56	256.45	78028771328	102470795264
154.11	200	5205.55	256.46	78044499968	102470795264
155.11	200	5207.53	256.48	78060752896	102470795264
156.11	200	5209.52	256.49	78072811520	102470795264
157.11	201	5211.51	256.51	78089064448	102537904128
158.11	199	5213.49	256.52	78105841664	102537904128
159.11	200	5215.48	256.53	78119473152	102537904128
160.11	201	5217.47	256.55	78132056064	102537904128
161.11	199	5219.45	256.56	78147260416	102537904128
162.11	201	5221.44	256.58	78162989056	102537904128
163.11	200	5223.43	256.59	78180814848	102537904128
164.11	199	5225.4	256.61	78196019200	102537904128
165.11	201	5227.38	256.64	78208602112	102537904128
166.11	200	5229.35	256.67	78222233600	102537904128
167.11	200	5231.32	256.7	78237437952	102537904128
168.11	199	5233.29	256.72	78252118016	102537904128
169.11	201	5235.27	256.75	78269419520	102537904128
170.11	201	5237.25	256.78	78280429568	102537904128
171.11	199	5239.22	256.8	78297731072	102537904128
172.12	200	5241.2	256.82	78311362560	102537904128
173.12	200	5243.17	256.85	78327615488	102537904128
174.12	201	5245.15	256.88	78340198400	102537904128
175.12	199	5247.11	256.91	78354878464	102537904128
176.12	200	5249.08	256.94	78371655680	102537904128
177.12	200	5251.05	256.97	78388432896	102537904128
178.12	200	5253.02	257.0	78398394368	102537904128
179.12	201	5254.99	257.04	78412550144	102537904128
180.12	200	5256.97	257.06	78426181632	102537904128
181.12	199	5258.94	257.08	78444531712	102537904128
182.12	201	5260.92	257.11	78456066048	102537904128
183.12	199	5262.89	257.13	78468648960	102537904128
184.12	201	5264.85	257.18	78486474752	102537904128
185.12	199	5266.82	257.2	78500630528	102537904128
186.12	276	5268.83	257.94	78124290048	101329944576
187.12	4296	5272.01	297.75	78192971776	101329944576
188.12	827	5273.31	304.72	74709106688	101329944576
189.12	2007	5291.24	306.87	81264816128	101866815488
190.12	3411	5322.6	309.63	86980870144	103466463232
191.12	5156	5368.0	316.01	89591844864	105195769856
192.12	3773	5403.87	317.88	91578683392	106781544448
193.13	5634	5449.97	328.15	92333645824	107433922560
194.13	4642	5492.49	332.24	93420613632	108319711232
195.13	5125	5537.51	338.49	95304835072	110309867520
196.13	5321	5580.32	348.86	96357298176	111632855040
197.13	4681	5622.46	353.6	97988218880	113243467776
198.13	5351	5668.97	360.62	99277590528	114518536192
199.13	342	5671.54	361.47	89725857792	114250100736
200.13	301	5674.36	361.66	88892055552	114115883008
201.13	300	5677.26	361.76	88952348672	114115883008
202.13	300	5680.18	361.84	89019981824	114115883008
203.13	299	5683.07	361.94	88987963392	113847447552
204.13	301	5685.98	362.04	89062936576	113847447552
205.13	300	5688.88	362.14	89171464192	113847447552
206.13	249	5691.28	362.23	89067683840	113981665280
207.13	219	5693.2	362.5	86922973184	113847447552
208.13	200	5695.14	362.56	86971731968	113847447552
209.13	200	5697.1	362.6	87011053568	113858224128
210.13	200	5699.05	362.65	87048802304	113893826560
211.13	200	5701.0	362.7	87092318208	113939755008
212.13	200	5702.95	362.75	87137931264	113980211200
213.13	200	5704.9	362.8	87181971456	114023784448
214.14	200	5706.85	362.85	87226535936	114071810048
215.14	200	5708.8	362.9	87265333248	114105356288
216.14	200	5710.75	362.95	87310422016	114150313984
217.14	4386	5714.18	403.4	87172898816	113412116480
218.14	744	5715.49	409.53	85417406464	113412116480
219.14	756	5719.99	412.59	85980237824	113269714944
220.14	181	5721.59	412.8	85866725376	113135497216
221.14	100	5722.57	412.82	85907095552	113135497216
222.14	100	5723.55	412.84	85941698560	113135497216
223.14	100	5724.52	412.87	85976301568	113135497216
224.14	4366	5727.79	453.27	86057566208	113135497216
225.14	746	5729.17	459.35	85648240640	113135497216
232.06	136	5731.12	466.81	531435520	32672276480
233.06	99	5731.12	467.8	531435520	32672276480
234.06	100	5731.12	468.8	531435520	32672276480
235.06	100	5731.12	469.8	531435520	32672276480
236.06	100	5731.12	470.8	531435520	32672276480
237.06	100	5731.12	471.8	531435520	32672276480
238.06	100	5731.12	472.8	531435520	32672276480
239.06	100	5731.12	473.8	531435520	32672276480
240.06	100	5731.12	474.8	531435520	32672276480
241.06	100	5731.12	475.8	531435520	32672276480
242.06	100	5731.12	476.8	531435520	32672276480
243.06	100	5731.12	477.8	531435520	32672276480
244.06	101	5731.12	478.8	531435520	32672276480
245.06	100	5731.12	479.81	531435520	32672276480
246.06	100	5731.12	480.81	531435520	32672276480
247.06	100	5731.12	481.81	531435520	32672276480
248.06	100	5731.12	482.81	531435520	32672276480
249.06	100	5731.12	483.81	531435520	32672276480
250.06	100	5731.12	484.81	531435520	32672276480
251.06	100	5731.12	485.81	531435520	32672276480
252.06	100	5731.12	486.81	531435520	32672276480
253.06	100	5731.12	487.81	531435520	32672276480
254.06	100	5731.12	488.81	531435520	32672276480
255.06	100	5731.12	489.81	531435520	32672276480
256.06	100	5731.12	490.81	531435520	32672276480
257.06	100	5731.12	491.81	531435520	32672276480
258.06	99	5731.12	492.8	531435520	32672276480
259.06	100	5731.12	493.8	531435520	32672276480
260.06	100	5731.12	494.8	531435520	32672276480
261.06	100	5731.12	495.8	531435520	32672276480
262.06	100	5731.12	496.8	531435520	32672276480
263.07	100	5731.12	497.8	531435520	32672276480
264.07	100	5731.12	498.8	531435520	32672276480
265.07	100	5731.12	499.8	531435520	32672276480
266.07	100	5731.12	500.8	531435520	32672276480
267.07	100	5731.12	501.8	531435520	32672276480
268.07	100	5731.12	502.8	531435520	32672276480
269.07	218	5732.37	503.73	798527488	33171988480
270.07	204	5734.36	503.78	515371008	33239097344
271.07	200	5736.35	503.79	540012544	33239097344
272.07	155	5737.75	503.94	362061824	33239097344
273.07	194	5739.44	504.19	844406784	33239097344
274.07	133	5740.65	504.31	850804736	33239097344
275.07	83	5741.01	504.78	822353920	33239097344
276.07	27	5741.01	505.05	822353920	33239097344
277.08	27	5741.01	505.32	822353920	33239097344
278.08	29	5741.02	505.6	822353920	33239097344
279.08	28	5741.02	505.88	822353920	33239097344
280.08	25	5741.03	506.12	822353920	33239097344
281.08	26	5741.07	506.34	822353920	33239097344
282.08	26	5741.1	506.57	822353920	33239097344
283.08	26	5741.14	506.79	822353920	33239097344
284.08	25	5741.18	507.0	822353920	33239097344
285.08	25	5741.22	507.21	822353920	33239097344
286.08	1288	5750.65	510.67	4458291200	34245730304
287.08	3703	5775.23	523.13	13847240704	38205153280
288.08	2493	5791.5	531.8	20741967872	42231689216
289.08	3319	5821.26	535.22	25231872000	44312064000
290.08	4662	5867.76	535.57	26528436224	44848939008
291.08	4250	5909.96	535.88	25675534336	43775188992
292.09	2618	5932.88	539.19	25639768064	44848934912
293.09	2805	5949.15	550.97	32917934080	49009684480
294.09	2174	5963.22	558.66	37947179008	51694034944
295.09	5614	6006.09	571.96	47851503616	58069377024
296.09	5922	6028.93	608.56	57288163328	70283448320
297.09	6145	6057.18	641.8	65270448128	72766476288
298.09	1284	6069.0	642.83	51119030272	62767005696
299.09	231	6070.27	643.87	39345836032	62230126592
300.09	2865	6097.19	645.61	40444207104	61626146816
301.09	5566	6152.54	646.05	40550715392	61626146816
302.09	4913	6200.26	647.48	42185785344	62767005696
303.1	4025	6239.92	648.13	42393714688	61760364544
304.1	5075	6286.28	652.73	47793881088	61626146816
305.1	5772	6343.81	652.94	47901884416	61626146816
306.1	4895	6391.3	654.42	51042893824	62028804096
307.1	4258	6432.28	656.04	50588471296	61626146816
308.1	3647	6466.3	658.55	51925684224	62834110464
309.1	6281	6525.22	662.5	57722736640	66055335936
310.11	5995	6581.11	666.64	63572217856	70350303232
311.11	5899	6604.35	702.49	73212825600	81356414976
312.11	4856	6642.13	713.29	69843968000	75786211328
313.11	2785	6667.83	715.45	66831650816	72229351424
314.11	5808	6725.49	716.01	66727993344	71960911872
315.11	3945	6762.36	718.55	67689476096	71961042944
316.11	3694	6799.1	718.82	66409336832	71960911872
317.11	1723	6815.61	719.57	62734045184	73034657792
318.11	2943	6844.49	720.13	62194270208	73034657792
319.11	4855	6890.36	722.83	66083790848	72028020736
320.11	1094	6900.37	723.77	69598244864	81221943296
321.12	201	6901.5	724.65	73857560576	81221943296
322.12	4517	6946.56	724.91	75154124800	81221943296
323.12	6278	7009.25	725.04	75310886912	81221943296
324.12	6403	7073.28	725.07	75316654080	81221943296
325.12	4480	7117.93	725.24	72020758528	80617959424
326.12	1564	7132.28	726.54	60618407936	72112041984
327.12	5654	7188.61	726.81	59413495808	71977820160
328.12	3610	7223.84	727.69	61751820288	73051570176
329.13	3062	7254.14	728.1	58378407936	71960911872
330.13	5670	7309.3	729.68	60673204224	73429499904
331.13	6394	7371.4	731.78	64855457792	75107229696
332.13	6388	7433.11	733.98	69707964416	76986281984
333.13	6400	7496.49	734.63	70569394176	78462681088
334.13	6362	7559.02	735.75	72596598784	80207499264
335.13	6312	7620.95	736.97	74473930752	81784561664
336.13	6301	7681.78	739.18	77206958080	84739436544
337.13	5730	7735.51	742.74	79193608192	89894879232
338.14	6058	7793.36	745.71	77401636864	88005918720
339.14	5668	7847.22	748.56	78818586624	88126361600
340.14	6362	7910.08	749.35	80776642560	89468542976
341.14	6315	7972.35	750.26	82828566528	91347595264
342.14	5659	8027.74	751.5	83842875392	92891103232
343.14	5282	8080.03	752.08	82569359360	91079151616
344.14	5528	8115.22	772.21	80091893760	87656583168
345.14	2136	8117.99	790.82	77798023168	87522365440
346.14	1188	8128.82	791.88	67470360576	87388147712
347.15	6292	8188.72	795.29	70581067776	87857913856
348.15	6223	8249.7	796.57	71277461504	88730329088
349.15	5942	8306.57	799.26	69356777472	87253934080
350.15	6332	8368.5	800.68	66792710144	85981392896
351.15	6344	8430.28	802.37	67942465536	84905115648
352.15	6386	8490.59	805.95	76841291776	87857905664
353.15	6166	8545.2	813.03	87098462208	98259939328
354.16	6179	8602.66	817.3	88131563520	96515051520
355.16	6089	8662.98	818.39	80436215808	89602736128
356.16	3666	8697.48	820.57	69942464512	87052591104
357.16	5613	8750.29	824.06	68630560768	89200087040
358.16	6376	8812.3	825.84	73555251200	90542272512
359.16	6393	8875.6	826.5	73624993792	90273837056
360.16	6374	8939.12	826.74	72815292416	89132982272
361.16	6191	9000.16	827.58	72989450240	88931663872
362.16	6308	9062.51	828.39	73753010176	88998776832
363.17	6372	9125.33	829.33	71116455936	87857913856
364.17	6378	9188.11	830.61	68320116736	87656579072
365.17	6392	9250.42	832.25	69178638336	89334304768
366.17	6389	9312.05	834.54	73362980864	90273828864
367.17	6385	9373.72	836.75	77169836032	92152881152
368.17	6126	9427.5	844.26	85933797376	101347053568
369.17	5594	9482.4	845.32	76697817088	91817336832
370.17	5907	9519.09	867.72	77113159680	89267187712
371.17	4128	9542.7	885.42	78212124672	90944917504
372.17	3822	9577.56	888.84	83782696960	102017884160
373.18	6347	9636.0	893.55	95602245632	107789246464
374.18	6142	9680.83	910.85	104645083136	113829044224
375.18	6163	9731.92	921.62	113055133696	122302476288
376.19	6273	9792.09	924.21	117551366144	125858459648
377.19	5874	9824.06	951.07	127502086144	136607473664
378.19	6303	9881.74	956.4	128734044160	136558538752
379.19	5327	9933.06	958.44	118915158016	125884129280
380.19	3540	9966.88	960.04	109853691904	121486184448
381.19	6069	10026.65	961.23	101360758784	119600533504
382.19	6194	10087.55	962.3	93909303296	119600533504
383.19	5278	10139.28	963.37	85709393920	119264989184
384.2	1884	10156.33	965.23	76819881984	120741388288
385.2	4590	10201.0	966.48	67353911296	108527558656
386.2	6297	10257.35	973.13	66775228416	104970670080
387.2	5310	10306.33	977.35	72349442048	106044416000
388.2	6372	10369.99	977.57	72392560640	105507540992
389.2	6269	10431.7	978.58	71164555264	103024500736
390.2	6353	10492.23	981.6	78946922496	105641758720
391.21	6370	10554.75	983.04	81932910592	115506786304
392.21	5673	10607.85	986.7	89409908736	123559837696
393.21	3617	10640.65	990.08	99517317120	125170454528
394.21	6393	10701.38	993.32	106662838272	126696005632
395.21	6400	10762.98	995.74	110884405248	128555139072
396.21	6393	10825.82	996.87	112961634304	129963380736
397.21	6343	10885.98	1000.17	116898664448	133587369984
398.21	5914	10944.76	1000.56	110946873344	127116742656
399.21	5635	11000.31	1001.56	104024281088	126646845440
400.22	6395	11063.63	1002.22	102789849088	127720591360
401.22	6402	11127.65	1002.26	102790373376	127720591360
402.22	6398	11191.48	1002.38	102543605760	127317934080
403.22	6396	11254.79	1003.12	93781286912	118459555840
404.22	6400	11318.62	1003.25	93536886784	118124007424
405.22	3347	11350.96	1004.24	84623818752	108259000320
406.22	6350	11414.16	1005.06	82506506240	108862988288
407.22	6386	11476.55	1006.56	79386632192	108997206016
408.22	5726	11530.13	1010.28	77745836032	118191124480
409.22	6339	11590.67	1013.11	83898417152	119331979264
410.23	6376	11652.91	1014.97	87416897536	118459564032
411.23	6276	11714.82	1015.85	88833945600	118258237440
412.23	6397	11778.6	1016.07	89593249792	118728003584
413.23	6163	11814.72	1041.61	84069322752	118593777664
414.23	3732	11842.82	1050.84	82282356736	120003076096
415.24	6366	11904.16	1053.66	85270274048	120137293824
416.24	6403	11965.69	1056.14	88880521216	120204402688
417.24	6381	12027.55	1058.18	92133728256	120875491328
418.24	6395	12091.31	1058.34	92453019648	120875491328
419.24	6394	12155.23	1058.45	92640190464	121076822016
420.24	6398	12219.08	1058.54	92310118400	120741269504
421.25	6388	12282.04	1059.96	95423864832	123828371456
422.25	5698	12335.29	1063.72	91733008384	123962626048
423.25	5171	12386.13	1064.64	81218273280	108997201920
424.26	5405	12439.99	1065.53	82005864448	109601185792
425.26	6272	12502.05	1066.22	82288021504	109735407616
426.27	6100	12562.44	1066.98	83338948608	109735407616
427.27	6391	12625.57	1067.78	84789473280	110138060800
428.27	6400	12688.45	1068.94	87076417536	111010480128
429.27	6102	12746.08	1072.48	91362496512	111330742272
430.28	3755	12777.0	1079.42	94479192064	110560206848
431.28	6221	12839.02	1079.64	93647106048	109466968064
432.28	6334	12899.94	1082.02	98024730624	113493618688
433.28	6387	12963.57	1082.36	94106177536	109466976256
434.28	6378	13026.22	1083.52	88797974528	109399846912
435.28	6304	13087.5	1085.31	80811479040	109265629184
436.28	5982	13144.13	1088.53	77129146368	108930084864
437.29	6137	13203.49	1090.88	81764417536	111681564672
438.29	6388	13267.13	1091.15	82120404992	112352677888
439.29	6346	13327.55	1094.22	87354347520	113292275712
440.29	4882	13374.24	1096.37	81316356096	110339379200
441.29	5936	13431.12	1098.88	78270287872	110272274432
442.29	6392	13492.05	1101.9	79183052800	113560621056
443.29	6401	13552.85	1105.15	85488664576	113829056512
444.29	6384	13615.15	1106.94	89680347136	115708157952
445.29	6395	13678.64	1107.43	90200440832	115842375680
446.29	6337	13740.54	1108.94	88717086720	114097500160
447.29	6292	13801.7	1110.68	89523974144	114168770560
448.29	6396	13864.86	1111.57	90305294336	114765471744
449.3	6345	13924.69	1115.3	94178467840	117531099136
450.3	6011	13983.23	1116.93	90546442240	113619955712
451.3	5576	14035.99	1120.05	82803826688	109399846912
452.3	6210	14093.45	1124.72	91799269376	113761935360
453.3	6398	14155.33	1126.85	97726595072	117184573440
454.3	6031	14213.56	1129.11	93544194048	114969923584
455.3	6315	14275.32	1130.53	84529504256	113829052416
456.3	6388	14337.95	1131.81	78484889600	121613676544
457.31	6127	14396.26	1134.8	87241023488	121613676544
458.31	6268	14455.84	1137.93	88780926976	120204394496
459.31	6394	14518.0	1139.74	91161014272	129062772736
460.31	6298	14579.39	1141.63	97171451904	129398325248
461.31	6302	14641.62	1142.67	99978952704	129733869568
462.32	6326	14703.99	1143.53	101382864896	129868087296
463.32	5218	14755.21	1144.86	102494879744	130404962304
464.32	4611	14763.48	1182.78	100848349184	128593010688
465.32	314	14764.97	1184.43	94976151552	128593010688
466.33	5449	14818.68	1185.33	95694000128	128928559104
467.33	6394	14882.21	1185.77	96503500800	129398321152
468.33	6400	14945.88	1186.13	97168822272	129935192064
469.33	6394	15009.51	1186.47	97738723328	130337845248
470.33	6400	15073.19	1187.01	99002781696	131545808896
471.33	6394	15136.72	1187.45	100044075008	133022208000
472.33	6400	15200.01	1188.19	100074041344	132552437760
474.23	4329	15279.2	1191.38	82939334656	123425619968
475.24	4464	15321.93	1193.46	72424226816	113627693056
476.24	2391	15343.68	1195.64	64084439040	112688168960
477.24	3979	15380.11	1199.02	66729046016	114969886720
478.25	5797	15437.27	1199.83	66515456000	113761918976
479.25	5784	15488.88	1206.57	63653732352	112889507840
480.25	6028	15547.68	1208.13	62289121280	114164568064
481.25	6258	15608.26	1210.16	66414022656	115171184640
482.25	6373	15669.52	1212.66	69068050432	114433830912
483.25	6402	15730.79	1215.39	72633806848	114365878272
484.25	6396	15792.5	1217.74	76045803520	114902753280
485.25	6390	15855.48	1218.83	77997113344	115036975104
486.26	6389	15917.47	1220.76	81205456896	118056996864
488.65	3656	16001.28	1224.64	63029698560	111547281408
489.65	4173	16004.59	1263.08	62998208512	110809079808
490.65	107	16005.0	1263.74	58370142208	110540644352
491.65	6254	16066.72	1264.58	59944054784	110540644352
492.66	6393	16129.57	1265.77	62494679040	111882829824
493.66	5528	16183.18	1267.46	63978803200	111882829824
494.66	4400	16225.77	1268.94	63364739072	111614394368
495.66	5426	16279.08	1269.92	64156856320	112151265280
496.66	3616	16313.73	1271.59	64076722176	112151252992
497.74	5255	16363.32	1278.61	60365713408	108460253184
498.74	3858	16398.21	1282.26	64156622848	109525528576
499.74	2397	16421.47	1283.04	64820985856	109525532672
500.74	3700	16457.96	1283.57	65626853376	109928189952
502.51	2430	16499.71	1284.9	58719612928	108317548544
503.52	100	16500.69	1284.92	58743205888	108241985536
504.52	175	16502.35	1285.01	58844545024	108241985536
505.52	4308	16506.63	1323.83	58607042560	108241985536
506.52	1044	16508.97	1331.94	57988407296	107973550080
507.52	315	16511.67	1332.39	58185089024	107973550080
508.52	200	16513.65	1332.41	58214449152	107973550080
509.52	221	16515.79	1332.48	58396901376	107973550080
510.52	4290	16519.57	1371.62	58058088448	107973550080
511.52	1040	16522.02	1379.57	57866285056	107436679168
512.52	224	16523.83	1380.0	58175713280	107369570304
513.52	100	16524.82	1380.01	58200879104	107369570304
514.52	189	16526.55	1380.17	57910624256	107369570304
515.52	4280	16530.28	1419.26	58044256256	107302461440
516.52	1135	16533.36	1427.53	58569469952	107302461440
517.52	113	16534.35	1427.67	58192699392	107302461440
518.52	100	16535.34	1427.68	58218913792	107302461440
519.52	350	16536.73	1429.79	57996640256	107302461440
520.52	4031	16539.4	1467.44	58026844160	107235352576
521.52	1056	16541.57	1475.83	58553856000	106966917120
522.52	112	16542.55	1475.97	58181836800	107034025984
523.52	100	16543.53	1475.99	58208051200	107034025984
524.52	1596	16545.74	1489.75	57991081984	107034025984
525.52	2859	16548.76	1515.32	57878732800	107034025984
526.52	1146	16551.91	1523.64	58275753984	107034025984
527.52	206	16553.9	1523.71	58206961664	107034025984
528.52	207	16555.9	1523.78	58356858880	106966917120
529.52	2756	16558.27	1548.97	57988157440	106966917120
530.52	1870	16559.98	1565.98	57860329472	106966917120
531.52	875	16562.7	1572.02	58195034112	106966917120
532.53	201	16564.69	1572.04	58223345664	106966917120
533.53	218	16566.81	1572.1	58402127872	106966917120
534.53	3996	16570.5	1608.37	58060468224	106966917120
535.53	1114	16572.92	1617.11	57909522432	106899808256
536.53	553	16575.83	1619.73	58224222208	106899808256
537.53	200	16577.81	1619.75	58247815168	106899808256
538.53	172	16579.45	1619.83	58317135872	106899808256
539.53	4272	16582.4	1659.62	58090328064	106899808256
540.53	1049	16584.54	1667.97	58553901056	106899808256
541.53	216	16586.58	1668.09	58228203520	106832699392
542.53	200	16588.56	1668.11	58251796480	106832699392
543.53	244	16590.19	1668.92	58029854720	106899808256
544.53	4176	16592.91	1707.97	58087002112	106899808256
545.53	1055	16595.07	1716.36	58571821056	106899808256
546.53	111	16596.06	1716.48	58235846656	106899808256
547.53	101	16597.05	1716.5	58259963904	106966917120
548.53	338	16599.02	1717.9	58062041088	106966917120
