query	8	30	5	0.179
query	11	26	1	0.263
query	11	27	2	0.008
query	3	32	7	0.322
query	14	38	13	0.183
query	1	35	10	0.086
query	1	36	11	0.002
query	3	33	8	0.046
query	13	27	2	0.088
query	7	16	16	0.342
query	3	34	9	0.031
refresh	8	0.485
query	1	37	12	0.052
query	1	38	13	0.001
query	15	44	19	0.139
query	4	19	19	0.523
query	10	16	16	0.273
query	2	31	6	0.2
query	11	28	3	0.126
query	13	28	3	0.079
query	7	17	17	0.109
query	10	17	17	0.06
query	2	32	7	0.064
query	2	33	8	0.001
query	12	26	1	0.443
query	14	39	14	0.185
query	9	32	7	0.254
query	13	29	4	0.086
query	1	39	14	0.136
query	15	45	20	0.148
query	3	35	10	0.18
query	14	40	15	0.056
query	8	31	6	0.292
query	12	27	2	0.09
query	2	34	9	0.097
query	2	35	10	0.001
query	0	31	6	0.358
query	15	46	21	0.031
query	7	18	18	0.113
query	6	30	5	0.553
query	14	41	16	0.08
query	0	32	7	0.071
query	15	47	22	0.081
query	13	30	5	0.139
query	8	32	7	0.092
query	10	18	18	0.211
query	12	28	3	0.118
query	2	36	11	0.122
query	7	19	19	0.121
query	7	20	20	0.001
query	6	31	6	0.08
query	3	36	11	0.148
query	14	42	17	0.06
query	1	40	15	0.174
query	3	37	12	0.001
query	1	41	16	0.019
query	13	31	6	0.098
query	14	43	18	0.053
query	14	44	19	0.013
query	3	38	13	0.067
query	3	39	14	0.001
query	3	40	15	0.009
query	9	33	8	0.273
query	1	42	17	0.07
query	13	32	7	0.04
query	3	41	16	0.039
query	1	43	18	0.035
query	7	21	21	0.136
query	7	22	22	0.001
query	4	20	20	0.436
query	9	34	9	0.055
query	6	32	7	0.159
query	0	33	8	0.217
query	3	42	17	0.049
query	1	44	19	0.077
query	15	48	23	0.262
query	15	49	24	0.0
query	10	19	19	0.248
query	13	33	8	0.132
query	9	35	10	0.097
query	10	20	20	0.027
query	7	23	23	0.124
query	7	24	24	0.0
query	8	33	8	0.311
query	15	50	0	0.055
query	4	21	21	0.133
query	14	45	20	0.206
query	2	37	12	0.284
refresh	9	0.606
query	13	34	9	0.075
query	1	45	20	0.157
query	11	29	4	0.651
query	13	35	10	0.067
query	0	34	9	0.213
query	4	22	22	0.102
query	8	34	9	0.108
query	2	38	13	0.102
query	12	29	4	0.401
query	13	36	11	0.036
query	9	36	11	0.178
query	15	51	1	0.146
query	3	43	18	0.253
query	6	33	8	0.262
query	1	46	21	0.062
query	8	35	10	0.055
query	10	21	21	0.183
query	13	37	12	0.028
query	9	37	12	0.026
query	4	23	23	0.067
query	4	24	24	0.0
query	15	52	2	0.067
query	14	46	21	0.221
query	2	39	14	0.123
query	4	25	0	0.062
query	12	30	5	0.119
query	3	44	19	0.089
query	10	22	22	0.081
query	1	47	22	0.095
query	11	30	5	0.161
query	15	53	3	0.063
query	9	38	13	0.111
query	9	39	14	0.002
query	6	34	9	0.177
query	0	35	10	0.232
query	15	54	4	0.058
query	3	45	20	0.11
query	15	55	5	0.015
query	1	48	23	0.105
query	1	49	24	0.0
query	9	40	15	0.072
query	12	31	6	0.13
query	10	23	23	0.13
query	10	24	24	0.0
query	13	38	13	0.223
query	12	32	7	0.024
query	10	25	0	0.019
query	10	26	1	0.002
query	4	26	1	0.168
query	3	46	21	0.06
query	8	36	11	0.25
query	7	25	0	0.458
query	14	47	22	0.228
query	0	36	11	0.121
query	15	56	6	0.111
query	4	27	2	0.059
query	12	33	8	0.076
query	6	35	10	0.14
query	9	41	16	0.115
query	10	27	2	0.078
query	10	28	3	0.001
query	3	47	22	0.076
query	8	37	12	0.09
query	6	36	11	0.035
query	5	34	9	1.275
query	15	57	7	0.05
query	3	48	23	0.039
query	3	49	24	0.0
query	1	50	0	0.17
query	4	28	3	0.066
query	11	31	6	0.27
query	4	29	4	0.007
query	7	26	1	0.11
query	0	37	12	0.111
query	6	37	12	0.067
refresh	10	0.549
query	3	50	0	0.065
query	9	42	17	0.118
query	15	58	8	0.081
query	5	35	10	0.087
query	14	48	23	0.152
query	14	49	24	0.0
query	1	51	1	0.091
query	7	27	2	0.057
query	8	38	13	0.128
query	4	30	5	0.096
query	4	31	6	0.001
query	3	51	1	0.045
query	13	39	14	0.262
query	5	36	11	0.059
query	12	34	9	0.191
query	2	40	15	0.434
query	5	37	12	0.011
query	14	50	0	0.066
query	12	35	10	0.021
query	11	32	7	0.172
query	4	32	7	0.071
query	3	52	2	0.071
query	8	39	14	0.088
query	3	53	3	0.053
query	12	36	11	0.078
query	0	38	13	0.202
query	9	43	18	0.181
query	4	33	8	0.07
query	5	38	13	0.111
query	12	37	12	0.036
query	0	39	14	0.027
query	0	40	15	0.001
query	11	33	8	0.102
query	13	40	15	0.166
query	8	40	15	0.102
query	10	29	4	0.355
query	9	44	19	0.059
query	5	39	14	0.067
query	3	54	4	0.103
query	1	52	2	0.247
query	11	34	9	0.067
query	12	38	13	0.082
query	7	28	3	0.265
query	4	34	9	0.13
query	7	29	4	0.041
query	8	41	16	0.11
query	13	41	16	0.117
query	10	30	5	0.124
query	12	39	14	0.088
query	9	45	20	0.15
query	13	42	17	0.049
query	5	40	15	0.135
query	4	35	10	0.09
query	1	53	3	0.136
query	11	35	10	0.127
query	1	54	4	0.009
query	5	41	16	0.041
query	7	30	5	0.104
query	10	31	6	0.083
query	0	41	16	0.241
query	11	36	11	0.039
query	8	42	17	0.107
query	0	42	17	0.01
query	3	55	5	0.199
query	9	46	21	0.088
refresh	11	0.521
query	13	43	18	0.133
query	11	37	12	0.087
query	2	41	16	0.461
query	7	31	6	0.116
query	10	32	7	0.119
query	15	59	9	0.568
query	3	56	6	0.115
query	9	47	22	0.112
query	14	51	1	0.532
query	1	55	5	0.209
query	11	38	13	0.094
query	9	48	23	0.043
query	9	49	24	0.0
query	1	56	6	0.012
query	4	36	11	0.243
query	12	40	15	0.282
query	5	42	17	0.226
query	9	50	0	0.075
query	1	57	7	0.071
query	10	33	8	0.148
query	5	43	18	0.083
query	7	32	7	0.194
query	10	34	9	0.037
query	4	37	12	0.112
query	11	39	14	0.137
query	12	41	16	0.121
query	8	43	18	0.335
query	13	44	19	0.276
query	13	45	20	0.008
query	14	52	2	0.213
query	1	58	8	0.126
query	11	40	15	0.072
query	7	33	8	0.098
query	13	46	21	0.05
query	9	51	1	0.15
query	13	47	22	0.001
query	4	38	13	0.108
query	10	35	10	0.12
query	7	34	9	0.026
query	3	57	7	0.3
query	9	52	2	0.026
query	4	39	14	0.027
query	3	58	8	0.028
query	12	42	17	0.135
query	4	40	15	0.029
query	1	59	9	0.09
query	11	41	16	0.087
query	13	48	23	0.071
query	13	49	24	0.0
query	5	44	19	0.195
query	14	53	3	0.139
query	0	43	18	0.509
query	12	43	18	0.055
query	3	59	9	0.066
query	7	35	10	0.119
query	9	53	3	0.113
query	1	60	10	0.079
query	1	61	11	0.006
query	10	36	11	0.147
query	12	44	19	0.079
query	15	60	10	0.48
query	8	44	19	0.276
refresh	12	0.558
query	1	62	12	0.058
query	1	63	13	0.001
query	12	45	20	0.042
query	11	42	17	0.171
query	12	46	21	0.01
query	8	45	20	0.055
query	9	54	4	0.125
query	13	50	0	0.193
query	4	41	16	0.217
query	3	60	10	0.166
query	12	47	22	0.057
query	12	48	23	0.001
query	12	49	24	0.0
query	9	55	5	0.044
query	5	45	20	0.244
query	7	36	11	0.193
query	13	51	1	0.1
query	10	37	12	0.216
query	1	64	14	0.167
query	6	38	13	1.261
query	9	56	6	0.074
query	12	50	0	0.097
query	15	61	11	0.237
query	15	62	12	0.001
query	0	44	19	0.335
query	7	37	12	0.124
query	11	43	18	0.211
query	3	61	11	0.174
query	3	62	12	0.002
query	9	57	7	0.117
query	11	44	19	0.051
query	1	65	15	0.136
query	12	51	1	0.121
query	3	63	13	0.058
query	3	64	14	0.001
query	10	38	13	0.16
query	5	46	21	0.213
query	3	65	15	0.017
query	1	66	16	0.041
query	6	39	14	0.206
query	2	42	17	0.909
query	0	45	20	0.171
query	13	52	2	0.251
query	3	66	16	0.08
query	10	39	14	0.096
query	12	52	2	0.124
query	3	67	17	0.038
query	15	63	13	0.235
query	15	64	14	0.001
query	1	67	17	0.115
query	11	45	20	0.181
query	4	42	17	0.405
query	0	46	21	0.086
query	1	68	18	0.049
query	5	47	22	0.189
query	11	46	21	0.048
query	9	58	8	0.237
query	9	59	9	0.016
query	12	53	3	0.119
query	7	38	13	0.325
refresh	13	0.583
query	4	43	18	0.101
query	11	47	22	0.064
query	1	69	19	0.075
query	9	60	10	0.065
query	13	53	3	0.236
query	0	47	22	0.165
query	8	46	21	0.616
query	1	70	20	0.134
query	0	48	23	0.074
query	0	49	24	0.0
query	7	39	14	0.176
query	3	68	18	0.297
query	11	48	23	0.167
query	11	49	24	0.0
query	9	61	11	0.144
query	11	50	0	0.006
query	9	62	12	0.004
query	15	65	15	0.301
query	0	50	0	0.046
query	5	48	23	0.268
query	5	49	24	0.0
query	1	71	21	0.067
query	9	63	13	0.042
query	9	64	14	0.0
query	12	54	4	0.26
query	0	51	1	0.047
query	11	51	1	0.069
query	11	52	2	0.0
query	3	69	19	0.093
query	9	65	15	0.044
query	11	53	3	0.024
query	15	66	16	0.094
query	1	72	22	0.091
query	12	55	5	0.1
query	9	66	16	0.088
query	2	43	18	0.557
query	6	40	15	0.564
query	13	54	4	0.315
query	1	73	23	0.083
query	1	74	24	0.0
query	12	56	6	0.055
query	0	52	2	0.15
query	12	57	7	0.019
query	10	40	15	0.565
query	3	70	20	0.159
query	9	67	17	0.105
query	14	54	4	1.143
query	7	40	15	0.308
query	15	67	17	0.198
query	5	50	0	0.289
query	3	71	21	0.078
query	5	51	1	0.003
query	0	53	3	0.129
refresh	14	0.531
query	2	44	19	0.179
query	1	75	0	0.156
query	13	55	5	0.16
query	4	44	19	0.546
query	12	58	8	0.169
query	0	54	4	0.069
query	11	54	4	0.334
query	10	41	16	0.2
query	2	45	20	0.073
query	15	68	18	0.141
query	9	68	18	0.174
query	14	55	5	0.188
query	0	55	5	0.068
query	6	41	16	0.302
query	3	72	22	0.181
query	8	47	22	0.61
query	9	69	19	0.073
query	12	59	9	0.133
query	10	42	17	0.1
query	8	48	23	0.019
query	8	49	24	0.0
query	11	55	5	0.112
query	15	69	19	0.121
query	12	60	10	0.031
query	6	42	17	0.08
query	7	41	16	0.281
query	5	52	2	0.256
query	5	53	3	0.001
query	13	56	6	0.213
query	3	73	23	0.092
query	3	74	24	0.0
query	1	76	1	0.233
query	12	61	11	0.055
query	14	56	6	0.157
query	9	70	20	0.103
query	14	57	7	0.001
query	6	43	18	0.061
query	3	75	0	0.046
query	10	43	18	0.111
query	15	70	20	0.093
query	12	62	12	0.039
query	2	46	21	0.227
query	13	57	7	0.085
query	8	50	0	0.136
query	2	47	22	0.019
query	15	71	21	0.028
query	7	42	17	0.117
query	11	56	6	0.159
query	10	44	19	0.064
query	14	58	8	0.075
query	9	71	21	0.077
query	5	54	4	0.133
query	14	59	9	0.008
query	6	44	19	0.086
query	10	45	20	0.019
query	15	72	22	0.052
query	5	55	5	0.032
query	8	51	1	0.078
query	8	52	2	0.001
query	12	63	13	0.114
query	14	60	10	0.073
query	10	46	21	0.075
query	11	57	7	0.108
query	12	64	14	0.045
query	0	56	6	0.335
query	10	47	22	0.033
query	7	43	18	0.149
query	14	61	11	0.054
refresh	15	0.497
query	0	57	7	0.049
query	11	58	8	0.071
query	8	53	3	0.133
query	8	54	4	0.0
query	4	45	20	0.519
query	10	48	23	0.057
query	10	49	24	0.0
query	5	56	6	0.151
query	10	50	0	0.032
query	10	51	1	0.0
query	8	55	5	0.052
query	11	59	9	0.062
query	3	76	1	0.308
query	6	45	20	0.226
query	9	72	22	0.241
query	5	57	7	0.061
query	10	52	2	0.039
query	10	53	3	0.0
query	7	44	19	0.131
query	7	45	20	0.001
query	12	65	15	0.164
query	14	62	12	0.145
query	8	56	6	0.065
query	4	46	21	0.133
query	8	57	7	0.043
query	9	73	23	0.097
query	9	74	24	0.0
query	5	58	8	0.117
query	12	66	16	0.102
query	0	58	8	0.223
query	6	46	21	0.163
query	11	60	10	0.181
query	9	75	0	0.079
query	15	73	23	0.398
query	15	74	24	0.0
query	3	77	2	0.22
query	7	46	21	0.198
query	7	47	22	0.001
query	2	48	23	0.503
query	2	49	24	0.0
query	13	58	8	0.536
query	14	63	13	0.217
query	15	75	0	0.085
query	3	78	3	0.054
query	0	59	9	0.145
query	6	47	22	0.139
query	11	61	11	0.132
query	9	76	1	0.136
query	12	67	17	0.179
query	4	47	22	0.242
query	10	54	4	0.324
query	13	59	9	0.096
query	9	77	2	0.036
query	0	60	10	0.072
refresh	16	0.461
query	2	50	0	0.132
query	14	64	14	0.119
query	13	60	10	0.04
query	3	79	4	0.114
query	12	68	18	0.079
query	14	65	15	0.035
query	13	61	11	0.028
query	11	62	12	0.111
query	7	48	23	0.204
query	7	49	24	0.0
query	8	58	8	0.329
query	15	76	1	0.171
query	13	62	12	0.045
query	12	69	19	0.077
query	4	48	23	0.164
query	4	49	24	0.0
query	11	63	13	0.069
query	14	66	16	0.077
query	15	77	2	0.066
query	0	61	11	0.147
query	5	59	9	0.389
query	8	59	9	0.085
query	2	51	1	0.15
query	3	80	5	0.134
query	12	70	20	0.054
query	12	71	21	0.002
query	13	63	13	0.079
query	10	55	5	0.207
query	0	62	12	0.046
query	12	72	22	0.046
query	12	73	23	0.001
query	12	74	24	0.0
query	14	67	17	0.088
query	11	64	14	0.091
query	8	60	10	0.068
query	5	60	10	0.069
query	9	78	3	0.235
query	4	50	0	0.119
query	15	78	3	0.102
query	2	52	2	0.091
query	13	64	14	0.072
query	5	61	11	0.05
query	14	68	18	0.058
query	12	75	0	0.065
query	14	69	19	0.006
query	11	65	15	0.064
query	13	65	15	0.034
query	15	79	4	0.047
query	11	66	16	0.031
query	0	63	13	0.122
query	5	62	12	0.046
query	15	80	5	0.024
query	6	48	23	0.395
query	6	49	24	0.0
query	13	66	16	0.054
query	2	53	3	0.089
query	0	64	14	0.038
query	0	65	15	0.001
query	3	81	6	0.231
query	10	56	6	0.215
query	1	77	2	1.127
query	9	79	4	0.195
query	13	67	17	0.084
query	12	76	1	0.158
query	4	51	1	0.202
query	14	70	20	0.176
refresh	17	0.462
query	5	63	13	0.152
query	6	50	0	0.141
query	4	52	2	0.059
query	0	66	16	0.148
query	0	67	17	0.001
query	5	64	14	0.051
query	12	77	2	0.095
query	6	51	1	0.06
query	6	52	2	0.001
query	2	54	4	0.201
query	11	67	17	0.23
query	15	81	6	0.224
query	4	53	3	0.051
query	8	61	11	0.348
query	13	68	18	0.149
query	4	54	4	0.024
query	6	53	3	0.044
query	6	54	4	0.0
query	4	55	5	0.041
query	4	56	6	0.001
query	12	78	3	0.089
query	0	68	18	0.124
query	15	82	7	0.086
query	14	71	21	0.192
query	9	80	5	0.25
query	15	83	8	0.059
query	1	78	3	0.279
query	4	57	7	0.087
query	1	79	4	0.012
query	6	55	5	0.132
query	8	62	12	0.168
query	6	56	6	0.033
query	4	58	8	0.069
query	5	65	15	0.272
query	0	69	19	0.17
query	11	68	18	0.262
query	4	59	9	0.039
query	6	57	7	0.073
query	2	55	5	0.29
query	9	81	6	0.169
query	5	66	16	0.048
query	12	79	4	0.23
query	11	69	19	0.048
query	13	69	19	0.283
query	13	70	20	0.009
query	4	60	10	0.052
query	10	57	7	0.482
query	14	72	22	0.242
query	15	84	9	0.209
query	0	70	20	0.102
query	12	80	5	0.052
refresh	18	0.437
query	13	71	21	0.083
query	13	72	22	0.001
query	12	81	6	0.048
query	6	58	8	0.14
query	11	70	20	0.116
query	0	71	21	0.075
query	12	82	7	0.034
query	4	61	11	0.129
query	11	71	21	0.034
query	5	67	17	0.17
query	8	63	13	0.279
query	13	73	23	0.075
query	13	74	24	0.0
query	14	73	23	0.132
query	14	74	24	0.0
query	11	72	22	0.039
query	12	83	8	0.066
query	15	85	10	0.166
query	6	59	9	0.115
query	0	72	22	0.111
query	4	62	12	0.096
query	14	75	0	0.07
query	5	68	18	0.139
query	8	64	14	0.136
query	15	86	11	0.096
query	15	87	12	0.002
query	6	60	10	0.093
query	1	80	5	0.464
query	4	63	13	0.083
query	2	56	6	0.353
query	6	61	11	0.018
query	12	84	9	0.136
query	11	73	23	0.147
query	11	74	24	0.0
query	0	73	23	0.105
query	0	74	24	0.0
query	15	88	13	0.032
query	11	75	0	0.006
query	15	89	14	0.001
query	7	50	0	1.13
query	0	75	0	0.024
query	4	64	14	0.051
query	12	85	10	0.041
